"X1";"X2"
"1";0.400843838408375;0.925063893358029
"2";0.425481971007161;0.839049615449563
"3";0.532180749428616;0.902866422823709
"4";0.359609631867078;0.958239287745295
"5";0.531640301267533;1.09980222426242
"6";0.444273374479857;0.858414177983986
"7";0.453556930870016;0.849833040072308
"8";0.551988663946687;0.990289757196146
"9";0.400855115031437;1.10302419591727
"10";0.534463132271661;0.978889890441595
"11";0.565834797809946;0.98466837866089
"12";0.454959702666589;0.957165693039478
"13";0.508368654283341;1.02114671776266
"14";0.442763207693261;1.01245300258044
"15";0.513176773159099;1.03949618963333
"16";0.446816859773054;1.08843783854693
"17";0.532944960158285;0.968388916136764
"18";0.43151486537601;1.07661995839252
"19";0.497022218460126;1.03852720785621
"20";0.434540796501201;1.14367973045544
"21";0.534919659299006;1.1211602247136
"22";0.464573244397435;1.04314520696981
"23";0.45031798246714;0.991728731454759
"24";0.664107771068896;1.07219765216295
"25";0.514096579322507;0.909450770899979
"26";0.506242982968852;0.919678056340883
"27";0.553206696962151;1.03445157088515
"28";0.488312524579676;0.840823837015848
"29";0.560800571647056;0.988408871356595
"30";0.576915079329452;0.957689227714382
"31";0.462959415134851;1.04379188946986
"32";0.482827757809806;1.07570484072258
"33";0.449400779056926;0.957830474762161
"34";0.406511496067509;0.964948649314069
"35";0.47108547417224;1.00305265108856
"36";0.551219872063984;1.02968137464253
"37";0.368787168953071;0.913547284872965
"38";0.550111327757322;0.97410810272398
"39";0.421001063169101;1.14482114347406
"40";0.527631082488803;1.21284523154754
"41";0.389165270778007;0.934441822360558
"42";0.540604394518659;0.955315456174203
"43";0.364988577113121;0.929809936752401
"44";0.442685595858806;0.998660169904997
"45";0.488041127489295;1.00994192518038
"46";0.502904189779539;1.09476088573336
"47";0.481581869546939;1.04894847245722
"48";0.397209598679728;1.0283536984828
"49";0.617727028931135;1.03640760207287
"50";0.420436328656553;0.838330196134462
"51";0.511512661241337;1.01498953468182
"52";0.416777239998143;1.03043598841959
"53";0.449943145141628;1.05501021029012
"54";0.487144701036004;0.989579298528288
"55";0.495201411759648;0.924555479112005
"56";0.513214305519396;0.998464940455278
"57";0.409810605706141;1.08858881817489
"58";0.347482191602107;1.02332908014532
"59";0.482674372492624;1.01429113873056
"60";0.435750756355588;1.05456759576965
"61";0.48130612705565;0.973701242169772
"62";0.464379748206989;1.0672610889001
"63";0.466606384699279;0.915029692616302
"64";0.476543404734291;0.970830206277992
"65";0.588237160072002;1.07085718215851
"66";0.417354749057547;0.931679758097128
"67";0.514357105138973;1.17236085964632
"68";0.391739518527007;1.04066900101456
"69";0.567371502323133;0.922702388695133
"70";0.48854499474853;0.949034955006636
"71";0.540245194115857;1.02920410269005
"72";0.512562456875817;0.934559750337005
"73";0.589196380312618;0.836107185503067
"74";0.370994135805202;1.04922356553297
"75";0.536779238202342;0.840671998356812
"76";0.677621908568915;1.04757850701754
"77";0.599202904441426;0.990847048797089
"78";0.609322236880705;0.863906023974785
"79";0.544643682072927;1.09040105537009
"80";0.536163756300483;1.03446990048463
"81";0.477720811688528;1.01178537181124
"82";0.408071188086806;0.885082579542998
"83";0.534853226497874;1.07156328554188
"84";0.382456002589893;0.93331735349834
"85";0.481265978653288;1.05804750685447
"86";0.570012131229913;0.908957930046329
"87";0.492985121569083;0.948709261724744
"88";0.482180350642762;0.944811987189429
"89";0.366779730728647;1.01285549441819
"90";0.514224616441625;0.94689045864772
"91";0.343890051723213;1.21972540362339
"92";0.56628015160222;0.994474975543055
"93";0.537790997626621;0.896868564457892
"94";0.40911191814283;0.902415849748136
"95";0.523460842593373;1.04788117692756
"96";0.606730947378741;0.966922076671406
"97";0.525674902932396;1.08937509684252
"98";0.439951524549914;0.971185004219087
"99";0.520792432790173;0.96936918122634
"100";0.483405041027094;1.07654590482508
"101";0.568494378672584;1.22060131032381
"102";0.577747706878935;1.00031838937034
"103";0.412647740306329;1.22644795220242
"104";0.424342100583093;0.814788454160822
"105";0.43380507887927;0.975126157999148
"106";0.356498227583751;0.963334112759229
"107";0.507485052812087;0.843624262882604
"108";0.537735790864214;0.981641443491144
"109";0.496178388127026;1.06278505955256
"110";0.463893569454954;0.966858629849444
"111";0.505620679953292;1.13353541548754
"112";0.473609991920346;1.07047345110526
"113";0.53187115251142;1.0149036312415
"114";0.465250572546479;1.0781643279503
"115";0.642760452619699;1.27048013198683
"116";0.367530057788476;0.845950380428462
"117";0.410768122458703;0.892921204988077
"118";0.49372862383005;0.975472878215412
"119";0.334333136699944;1.1244909506552
"120";0.571599320360916;1.15906372602279
"121";0.429415111870107;0.940842560408379
"122";0.397907773492836;1.01874433599847
"123";0.471555832879091;0.961470823494437
"124";0.492224138077755;1.03994961140103
"125";0.487410490281701;0.995735409854081
"126";0.565531687648244;0.949702322674417
"127";0.432909363732899;1.00682866739426
"128";0.550766266513631;0.94200982443015
"129";0.476870402874015;1.23142584513038
"130";0.363111613530552;0.902208002447793
"131";0.480467937312725;0.958951084096545
"132";0.444143974119899;0.960100422121279
"133";0.483400886078921;1.0679644016509
"134";0.434403378468732;0.966432718078493
"135";0.483612622838319;1.05431562196162
"136";0.497406902344029;1.09505291349034
"137";0.538322637036513;0.966183909310042
"138";0.600039411108519;1.02560302331769
"139";0.468382668855747;0.975935493201586
"140";0.462690954782557;0.866053539474792
"141";0.486272315396964;0.913825574676879
"142";0.42611914551778;1.04102139341016
"143";0.389836392778726;1.05675346469813
"144";0.455833006499869;0.832126905641022
"145";0.432038079645449;0.973429384799295
"146";0.42105975181603;0.876950171810814
"147";0.44180295279962;0.989579161807297
"148";0.433027404847351;1.00023938762558
"149";0.326436293213493;0.786561395112884
"150";0.507618945332735;0.889528837035813
"151";0.649770598067086;1.15257715933308
"152";0.441090932744024;0.99730334372306
"153";0.46419038167596;1.11967759259693
"154";0.525280164389142;1.14442434723985
"155";0.398225891483551;0.946947448828094
"156";0.504898959682012;1.11769402029122
"157";0.474855484338387;1.09142449445889
"158";0.424067789736072;1.03842746032652
"159";0.462743587875807;0.9650415832437
"160";0.474529577316321;0.932158227216137
"161";0.541667784683092;1.00486159590338
"162";0.560091001974637;0.950841322232086
"163";0.458304328371102;0.921986627570387
"164";0.37298921392249;1.1263168552569
"165";0.423319532225217;0.979986222970011
"166";0.599142234915925;0.962143753505805
"167";0.531409008103936;1.09597917509768
"168";0.558342420839188;1.05615213882846
"169";0.464547521617197;0.962554781493371
"170";0.472930349823328;1.00203331107024
"171";0.489574134708395;0.909147922992384
"172";0.529467650073037;0.939967776236044
"173";0.47901043786635;1.1011802728632
"174";0.500421613714924;1.15672409217193
"175";0.481652085536768;1.14571907972897
"176";0.501203223116743;0.979934578509448
"177";0.384252378049479;0.827961413405964
"178";0.498014239511409;1.01532101149693
"179";0.548560942293653;0.957835775556041
"180";0.495141231988607;1.04498827626739
"181";0.493929662592211;1.03239474775525
"182";0.506881148903441;1.13228770557643
"183";0.512315117794045;0.925228814916564
"184";0.505738174159938;1.02584387964121
"185";0.645911249683463;1.05341508467755
"186";0.444941071570716;1.09012219885177
"187";0.521093611100423;0.952763225880743
"188";0.505759610975031;0.931618409912017
"189";0.474951668523995;0.952570276306745
"190";0.486499054166151;0.920411220875712
"191";0.43339275138742;0.820593740002728
"192";0.432104080490447;1.15316076172089
"193";0.364398528122098;1.03733184567075
"194";0.369599643406601;0.91350601156846
"195";0.449708338937073;1.1203179645158
"196";0.46515928809802;0.984691581213106
"197";0.593410895247934;1.07563115068819
"198";0.454778417117143;1.01525789132998
"199";0.583023714613198;1.00137813878175
"200";0.396258412647604;1.01773728001779
"201";0.546652305691672;0.933367020256304
"202";0.431481491207263;1.06129637912376
"203";0.493706830721739;1.06870044546681
"204";0.436541200500745;1.08975329129712
"205";0.540724884922724;1.13407204059322
"206";0.372096468453459;0.959321294615782
"207";0.558179946322337;1.03804852033416
"208";0.530245686386132;0.923817479852822
"209";0.50260714399644;1.02435183714205
"210";0.437306247617239;1.20971887863318
"211";0.449073304518484;0.907152865941308
"212";0.590203514117738;1.12943594344852
"213";0.409738196073608;1.115415532229
"214";0.377042082423286;0.937626098392221
"215";0.596277564780446;0.95000216619478
"216";0.515346849590429;1.03481475336208
"217";0.415528929244835;1.02675704561174
"218";0.644273296804267;0.908857674637746
"219";0.36244050525789;1.01312068777774
"220";0.622560028532327;1.04955059627586
"221";0.440547858366902;1.08629703517903
"222";0.503725983416396;0.998590179007102
"223";0.387055848488105;0.9177249366895
"224";0.492707463848657;0.840863205791663
"225";0.457880474502792;0.973407712311772
"226";0.37461093162592;0.942038176253027
"227";0.411654103753111;1.04043296462211
"228";0.420038108634594;1.06035585989659
"229";0.447699691501573;1.05023380338769
"230";0.488912182174415;0.927844105030272
"231";0.565762311758193;0.870570178996449
"232";0.416210199944585;0.956442802318245
"233";0.440706950019532;0.957518309811449
"234";0.553941865431381;1.01901121868292
"235";0.60089953139587;0.876006921128693
"236";0.363922434614473;1.15625078849724
"237";0.582823872960927;0.907992877031206
"238";0.397597465194067;1.0360790301348
"239";0.385717343355989;1.11856177784183
"240";0.398743969147687;0.976782777804864
"241";0.495147917574569;0.948996939192265
"242";0.56650371083336;0.964548843117939
"243";0.472408869946735;1.13859211920702
"244";0.399444964897988;1.12345431900149
"245";0.39241894072311;1.01485512664575
"246";0.527453731178544;0.877572970903552
"247";0.463107124018768;1.07935980872885
"248";0.332222032137074;1.28302446496279
"249";0.524338000763028;0.81158645757255
"250";0.495938757811938;1.04114277281194
"251";0.684129399375446;1.06219222579207
"252";0.514373472236371;1.00058527454462
"253";0.380900997333605;0.969941078107443
"254";0.424911192585813;1.09310979359398
"255";0.484420022866115;1.04275445763944
"256";0.450589117111429;0.964841692243287
"257";0.394470120628843;0.930581271045376
"258";0.530571966116097;1.10929506099518
"259";0.60141167360897;1.0236058402618
"260";0.42647011321165;0.945921456096464
"261";0.560691510608901;1.09232985693796
"262";0.508902452074725;1.02634195994046
"263";0.439804752164455;0.97561270721748
"264";0.391638328087098;0.978185460984701
"265";0.687558756935769;1.08710758687991
"266";0.503390164106751;1.0282090893135
"267";0.633146695169615;0.985054707424731
"268";0.399051098733452;1.02768753356319
"269";0.635830665249409;1.01691659725781
"270";0.461213329948321;1.18306329954325
"271";0.337201239211848;1.00658586011299
"272";0.4271296271858;0.968452660945853
"273";0.421027652847639;0.889466159139506
"274";0.475566927075708;0.92938066540886
"275";0.478265850446146;0.935618788420959
"276";0.494489075234571;0.981299930187531
"277";0.469196116566858;0.954782267001461
"278";0.500008498356192;1.03285331560545
"279";0.497088675156893;1.0593135357049
"280";0.527459170653768;1.0299381653156
"281";0.406392404900322;0.92268966226726
"282";0.481298912677888;1.08357285733547
"283";0.455425504578869;0.968196082411952
"284";0.440686822248994;1.11047829357789
"285";0.37512512330107;1.03647172214924
"286";0.377811581052971;0.860932582482181
"287";0.535518010226287;1.03448506827142
"288";0.556201521275495;0.992583476740835
"289";0.434706325043219;1.17893184584273
"290";0.502797053865698;0.99312709577642
"291";0.396413187146186;0.882665783167883
"292";0.523254813413926;1.06039163959735
"293";0.42462487976271;1.07152309276071
"294";0.493974868240108;0.954958916018162
"295";0.43356971782388;0.840238448535686
"296";0.519428345398846;0.879528121713007
"297";0.609184237958583;1.09381749548806
"298";0.510790015537743;0.884497526936825
"299";0.58126364494715;1.09361753489773
"300";0.441419173187427;1.03129729303165
"301";0.56187935382192;1.09243879436809
"302";0.546962721806105;0.977155571383449
"303";0.431442943253221;1.13545828024115
"304";0.499269771172519;0.942129196978585
"305";0.588026130519036;0.922709132598287
"306";0.29577472633504;0.777823206574927
"307";0.354723160933095;1.04796534731715
"308";0.50327893115431;0.98740161472164
"309";0.427077316518951;0.916707826931825
"310";0.554611666645461;1.0202672953869
"311";0.574739221511719;0.999196318351276
"312";0.354794490947959;0.86991443968319
"313";0.464447871030844;0.940565913203515
"314";0.463143687597413;0.942538452237333
"315";0.515709044132545;0.960253683262781
"316";0.425287200450841;1.04619217483716
"317";0.522113474316931;0.962517509607183
"318";0.646691374637683;0.96994705736946
"319";0.522712296527922;0.973966783976321
"320";0.425446913535419;1.01067694384987
"321";0.639305651880653;1.02417266674806
"322";0.49231287905966;1.028169018168
"323";0.533892725976254;1.0937192074379
"324";0.551469632151083;1.11866755279095
"325";0.405250158015083;1.12423252680794
"326";0.471110292479083;1.06914659881013
"327";0.489018504556894;0.983882112584278
"328";0.47593311611013;1.02841934925334
"329";0.42751763615081;1.01102368802043
"330";0.590789577407083;0.961857120056555
"331";0.608796249617389;0.983820568343788
"332";0.484013744594891;0.928180001300638
"333";0.530514539818777;1.01391983571337
"334";0.428338698296169;1.00790183692285
"335";0.393596178497431;0.958864309898116
"336";0.602026479668713;1.08010812489526
"337";0.509084483652418;0.938379433551886
"338";0.406215966426439;0.972866200165902
"339";0.633393334252366;1.01177797446964
"340";0.521388971999007;0.948078069838901
"341";0.339527779897683;0.941496768491376
"342";0.582346382665679;1.00594308118254
"343";0.536295258595256;0.998128041696886
"344";0.534363329422002;1.1389949148733
"345";0.537055174480218;1.02569822271012
"346";0.401678537976815;0.887513608704355
"347";0.516853308482183;1.06497348309604
"348";0.637165858635513;0.876840932006807
"349";0.445038291724875;1.0522228612317
"350";0.579686945461851;1.04836309432517
"351";0.416188462055192;0.982673634202796
"352";0.445717014431572;0.99517888246649
"353";0.504413721474036;1.09418789098331
"354";0.536213682855536;1.01282974689498
"355";0.539199945836864;1.03614150297206
"356";0.387512874794515;1.09128255816101
"357";0.471834320056694;1.12216807592956
